NAME	TITLE	SCORE	
TMX1		6.3638334	
RPS6KA6		6.362677	
RRP8		6.360271	
VPS13A		6.360086	
BRD2		6.3592873	
PDCD11		6.358729	
SCGB2A2		6.3540363	
NDUFA5		6.353284	
ANKRD36		6.3526053	
RMND5B		6.349346	
PRRG1		6.347741	
ULK2		6.3446608	
PRKAR1A		6.3428063	
SMAD5		6.3385434	
WDR76		6.3382835	
HLA-DQA1		6.336313	
RTL5		6.3361783	
P4HTM		6.3359594	
ABCA1		6.334387	
ABRAXAS1		6.3339605	
TRAF4		6.3331976	
ERP44		6.331863	
FSTL1		6.3283677	
E2F6		6.327135	
CEP15		6.32612	
GLI2		6.325942	
TEX264		6.3240113	
RBM4		6.316348	
KLHL36		6.3149157	
ZNF614		6.313252	
EXD3		6.3123107	
GMEB1		6.3116813	
PHAF1		6.310355	
SP110		6.3064113	
TTC9		6.305888	
GAS5		6.3026977	
CD209		6.3017683	
MPC1		6.3005176	
LAMA5		6.2991548	
ZNF875		6.2985163	
SH3TC1		6.2982917	
GGH		6.296406	
NOL6		6.2956495	
ABHD4		6.295353	
PALD1		6.2952766	
OLFML2A		6.2935987	
PLEC		6.291065	
TTC21B		6.2902856	
DBF4		6.2886615	
POC1B		6.2870255	
EPHB3		6.2859654	
LRIG3		6.285551	
POLR2J3-UPK3BL2		6.284932	
C1GALT1		6.2848363	
POLH		6.284568	
CD200		6.282159	
DHFR		6.281906	
MAPK11		6.2806754	
NCOA3		6.2784758	
DDR1		6.278366	
EDA		6.278334	
ZFP64		6.276269	
RAVER2		6.275737	
ST6GALNAC4		6.27555	
WDR82		6.2752056	
TMEM167A		6.2750897	
CUTC		6.273823	
ISY1		6.2705355	
PXK		6.270152	
USP48		6.267504	
NUMB		6.2669888	
BTBD9		6.2667108	
USP19		6.2653522	
NECAP2		6.265299	
WDR5		6.2651725	
PANK2		6.264231	
TRIM28		6.2640657	
MTHFD2		6.2639937	
EEPD1		6.263743	
RPS6KA1		6.2630453	
PIGW		6.260222	
CLCN2		6.258997	
RAB25		6.25772	
PIGO		6.257579	
CNTFR		6.2571282	
PACS1		6.2568736	
NRF1		6.2552752	
GABARAPL1		6.2542434	
ZNF28		6.2532725	
TECPR1		6.2523117	
EIF2B5		6.250935	
MAP2K5		6.246113	
XPO1		6.2460427	
DSN1		6.242905	
CD151		6.242333	
CIDECP1		6.2404213	
CARNMT1		6.2402973	
TPD52L1		6.2399387	
ENTPD1		6.2390013	
LONRF1		6.238582	
ETF1		6.238474	
GCH1		6.2354503	
CHPF		6.2343497	
GNAQ		6.233446	
FKBPL		6.2311697	
GTF2IRD2		6.2304645	
SRGAP1		6.230413	
KAT6B		6.2299623	
VPS29		6.227732	
INTS10		6.2269115	
DLC1		6.2263536	
RRP36		6.2260656	
NDUFA4L2		6.2246304	
FTSJ1		6.2208853	
IWS1		6.2200627	
TMEM115		6.21903	
TTBK2		6.2184706	
RBM48		6.2171855	
EHBP1L1		6.2169867	
TNK2		6.2145314	
MMP24OS		6.212625	
STX5		6.21151	
FRMD4A		6.21133	
FAHD1		6.2100854	
DLGAP4		6.209899	
MIF4GD		6.2080584	
NCK2		6.203794	
COG4		6.2001753	
CIAO2A		6.1962476	
MTRR		6.192432	
GATC		6.1910915	
C5AR1		6.1896806	
ZNF552		6.1868544	
IKZF2		6.1861134	
GRAMD2A		6.1859684	
WWOX		6.1854653	
KCNS3		6.18422	
NDFIP1		6.1826777	
PGM2		6.1814146	
SIMC1		6.1809497	
C19orf47		6.179975	
PSMD8		6.1797824	
IFT122		6.1795754	
UQCRFS1		6.178874	
CARD6		6.178754	
POLR2C		6.1783943	
ZZEF1		6.17657	
DCUN1D4		6.1764445	
ZFAND3		6.175494	
LYSET		6.1744766	
IMP3		6.172724	
DCAF15		6.171239	
NFYB		6.1708097	
ZER1		6.170625	
TPCN2		6.166549	
EGFL7		6.1665373	
GGTA1		6.166394	
FKBP11		6.1642175	
UBE2N		6.1627846	
ZFX		6.1593347	
NBL1		6.15898	
TOP1		6.1578493	
TRPV1		6.1551127	
RIMBP2		6.1543093	
CADPS2		6.1536236	
IFT27		6.1528397	
TMEM243		6.152706	
ZNF468		6.1520414	
SLC25A43		6.149004	
GRB10		6.1472144	
CEBPZOS		6.145355	
NUSAP1		6.144132	
SPAG1		6.1435533	
ZNF84		6.1430917	
ZNFX1		6.141063	
ZNF185		6.1402354	
CYP4F12		6.1402116	
HEATR1		6.1391234	
NAMPT		6.1361823	
PLEKHA6		6.1354933	
YME1L1		6.1351557	
CMTM6		6.1347027	
CSPG4P10		6.1338434	
THNSL2		6.1334085	
CCNL1		6.1333876	
ADRM1		6.129909	
ACAD9		6.1277666	
EIF4G3		6.1275997	
IL18BP		6.1273155	
MTRF1L		6.1266475	
THOC7		6.126246	
MTO1		6.125738	
FTX		6.1246085	
CRTAP		6.1238146	
CCDC146		6.1225452	
YIF1A		6.1205263	
TRAF2		6.119985	
RINT1		6.1184473	
RHOG		6.115463	
LORICRIN		6.1149087	
MRPL27		6.11406	
DCBLD1		6.1139283	
MIGA2		6.1139226	
MCFD2		6.111427	
KPNA6		6.1114097	
SLC22A5		6.1113224	
CEMIP2		6.108644	
ATP6V0B		6.107904	
RNASE7		6.106414	
PSMD12		6.104268	
RTTN		6.1037517	
ELOB		6.1030006	
PYCR1		6.102261	
SRM		6.1017647	
RNF128		6.101673	
TCTN1		6.098565	
TIMM8B		6.0978084	
TLL1		6.0962386	
AP2M1		6.0944147	
CARS1		6.0928326	
SLC38A5		6.0914807	
PANX1		6.0890965	
EBPL		6.0888534	
PPIP5K1		6.088094	
LACTB		6.087494	
RAPGEF3		6.083903	
RPS6KA2		6.083681	
ZNF367		6.080486	
RUNX2		6.0777016	
YBX3		6.0774236	
ZNF639		6.0760365	
APH1A		6.0755982	
DHX9		6.0745106	
ACAP1		6.0741143	
SH2D4A		6.073567	
MCM7		6.0729156	
ISOC2		6.0708723	
EXOSC1		6.069656	
PKD1P6		6.069603	
CCNI		6.0647187	
DHRS12		6.0647106	
PAQR5		6.06444	
TEAD4		6.064181	
TMEM119		6.0598307	
SLC16A11		6.057889	
NOPCHAP1		6.0575504	
CLPTM1L		6.056962	
RABGAP1L		6.056641	
KMT5B		6.055614	
VMAC		6.0549216	
TPMT		6.05377	
AKIRIN2		6.0516253	
ZFR		6.049615	
FNTA		6.0489964	
HSPA1A		6.0487804	
SLFN11		6.0478606	
HLA-C		6.047739	
IDH2		6.0471873	
YEATS2		6.04623	
ZNF354A		6.045511	
RPS6KL1		6.0408945	
TACSTD2		6.0387316	
SOX7		6.036729	
VEZT		6.0360465	
TMTC1		6.032662	
SPHK1		6.032296	
PICALM		6.0321364	
MRPL14		6.030152	
POLR1B		6.028692	
ADPRS		6.0258985	
PTBP2		6.022267	
CDC5L		6.019852	
TPGS2		6.019066	
MAMDC2		6.0183215	
NXF1		6.0161576	
SLC25A45		6.01478	
MEPCE		6.014517	
INPP5B		6.0105257	
UQCRQ		6.0100074	
ASS1		6.0099545	
FGFR3		6.0089316	
TMEM184A		6.0078397	
TRAF3IP2		6.001632	
USP54		6.0015674	
SPTSSA		6.0008397	
CCNB1IP1		5.9986253	
C1QTNF1		5.99595	
AP5Z1		5.995597	
MAMLD1		5.9935184	
EMP1		5.990956	
TRIR		5.9898467	
KRTCAP2		5.9863477	
ZCCHC17		5.98581	
THRB		5.9850154	
HMGN1		5.983175	
NCOA7		5.9818907	
ABI3BP		5.9817142	
TSSC4		5.9809046	
TSPAN33		5.9801407	
ASPG		5.9800453	
SACS		5.979814	
PLB1		5.976837	
CDC42SE1		5.975875	
UBA7		5.9749956	
KDM4B		5.9724517	
ARL6IP6		5.971282	
GRB2		5.968962	
THBS1		5.9678373	
PSMA5		5.9670763	
SF3B6		5.964709	
KIFC2		5.963904	
RTN2		5.961923	
TATDN3		5.9610615	
AGO1		5.961021	
BTG3		5.959028	
PAIP1		5.957153	
ANO10		5.9562435	
AGPAT5		5.955418	
C11orf96		5.9546766	
MOSMO		5.954548	
PRSS22		5.9544377	
CCDC22		5.95339	
ZNF107		5.9524727	
ELOVL4		5.9520073	
STAU1		5.9514604	
FNDC3A		5.951236	
DCST2		5.9500294	
CTSZ		5.9496403	
ECM1		5.945049	
RHBDF1		5.9447975	
BUB3		5.9443364	
ATP5PO		5.9424853	
ZNF880		5.941902	
ATP6V1C1		5.941887	
FBXO6		5.9417996	
FAM110A		5.941746	
CWC27		5.939414	
GNE		5.9391246	
WDR45		5.937006	
AKAP12		5.9346695	
PCYT1A		5.9332967	
NT5DC1		5.933039	
RBAK		5.9326897	
KIF1C		5.931287	
PHB1		5.9303713	
ESD		5.929851	
DDX42		5.9296308	
MIEF1		5.9250736	
RPTOR		5.92477	
HMBS		5.9233255	
CDC37L1		5.9214015	
TOP6BL		5.9210143	
MOCS2		5.9199367	
NBPF12		5.918396	
EXT2		5.918349	
DDX10		5.9142466	
CTSF		5.912938	
NT5C2		5.9119225	
EID2		5.911526	
MRGBP		5.9114323	
MAP3K13		5.9107523	
MARK2		5.9102106	
CYB5D2		5.908661	
SHMT1		5.907939	
SLC39A11		5.903123	
KPNA4		5.900403	
FAM53C		5.8964887	
CCDC86		5.8947773	
BICRA		5.893939	
ESYT3		5.8918405	
DDX41		5.8898063	
ARRB2		5.8895693	
SMARCD3		5.889524	
PLEK		5.888707	
SHPK		5.885308	
MAPK15		5.885172	
ZSCAN5A		5.8851094	
GCNT1		5.884664	
KRT15		5.8812814	
TMED1		5.8803434	
ADAMTS4		5.880073	
ERMARD		5.879333	
RHOD		5.8790574	
UBL3		5.8769946	
SLC16A1		5.8763137	
DCT		5.87611	
LSM1		5.874852	
PERP		5.8744054	
SCOC		5.872771	
RBL1		5.871952	
PDPK1		5.870817	
WASHC2C		5.869803	
NXN		5.8690977	
ST3GAL1		5.8684444	
POLA2		5.8664103	
ESAM		5.865789	
SRPK1		5.864956	
AIMP1		5.8647017	
NRG1		5.8639507	
ATG9B		5.8638678	
PLAUR		5.8633146	
ZNF507		5.861934	
INHBA		5.861726	
SERPINE1		5.860961	
TRPM7		5.8603764	
SDAD1		5.859234	
DYNC1I2		5.8553452	
KLHDC1		5.8552084	
SNHG3		5.8540883	
COX7B		5.851831	
ARSD		5.8514934	
DIABLO		5.8508883	
C1orf210		5.849798	
CAT		5.84758	
PLEKHA7		5.845804	
EXOC7		5.8457007	
E2F3		5.8436317	
AFMID		5.837053	
DEPTOR		5.8301077	
CWC25		5.82439	
DDX6		5.8197455	
TRRAP		5.8193645	
PHF11		5.8171983	
WAKMAR2		5.8164554	
NLRX1		5.816347	
CRCP		5.814857	
ATF2		5.8137856	
PPIL4		5.8130493	
ITM2B		5.812462	
IL1R2		5.8105874	
TMEM167B		5.8098383	
ABL2		5.809702	
TXNDC9		5.809243	
MFSD5		5.805286	
ABHD11		5.805283	
PCIF1		5.804689	
NCS1		5.8029733	
WEE1		5.8027477	
ZNF480		5.8016195	
ERGIC1		5.8011203	
CLINT1		5.800316	
CHMP3		5.795899	
EXPH5		5.7954426	
SCGB1D2		5.793716	
PABIR2		5.792907	
SETD3		5.791868	
CDH1		5.790156	
MRFAP1L2		5.7853045	
PDHX		5.7832613	
PTMS		5.7829056	
ARMC8		5.782685	
PROSER3		5.7814255	
UNC13B		5.7787905	
SNX29		5.7776785	
IDE		5.7775187	
SNX17		5.77689	
INTS1		5.7738385	
GGPS1		5.773727	
GPC1		5.7735868	
VPS52		5.771709	
BRIX1		5.7715487	
OTULINL		5.768833	
TRMT61A		5.767331	
VOPP1		5.766716	
TG		5.766591	
TNFSF10		5.7658143	
FUS		5.7639284	
CCDC117		5.7623367	
SLC52A1		5.7622547	
GUK1		5.762196	
PPP1R21		5.759641	
AP1B1		5.7559204	
SCARF1		5.755676	
PRUNE1		5.753823	
LCE5A		5.7520175	
FGFR1OP2		5.751706	
ECHDC1		5.751102	
TERF1		5.746816	
NFIL3		5.744732	
ACP3		5.743398	
LINC02615		5.7407217	
STON1		5.74061	
GTF2IRD2B		5.7387457	
CPSF4		5.7381425	
ZNF207		5.7371793	
TUBB2A		5.73686	
LITATS1		5.7348304	
GNB1L		5.733469	
LIN37		5.729461	
ZNF529		5.728211	
EFHD1		5.7279654	
POLE3		5.725722	
NSD1		5.725644	
CWC22		5.7250056	
DIRAS1		5.7245893	
GOLGA3		5.723652	
BAG1		5.723628	
B9D1		5.7235513	
SEMA5A		5.723538	
RBBP7		5.722867	
MAN1A1		5.7227473	
WDR75		5.722533	
NDRG2		5.7213206	
LDHB		5.720195	
PIP4P2		5.718169	
RALGPS1		5.718142	
EPHA4		5.714515	
NEMF		5.7142496	
UHRF2		5.7131143	
ARHGEF15		5.7130036	
USP39		5.7112174	
HSPA13		5.7108774	
BRD10		5.7104316	
MRPL50		5.710107	
ZNF121		5.7095423	
KIAA1671		5.707807	
PSMC6		5.7066784	
CNOT11		5.7060566	
PHF1		5.7059574	
P3H3		5.705574	
CSRNP2		5.7036896	
JDP2		5.703214	
SAV1		5.70249	
TUBB		5.7013416	
MRPS35		5.7007403	
ANKRD50		5.7002616	
PTPRJ		5.6987658	
MAPK8IP3		5.698324	
HIC1		5.6957803	
CCDC88A		5.6941524	
TGIF2		5.6939573	
KIAA0040		5.6938357	
TRIB2		5.6935406	
JMJD6		5.693474	
SCAF11		5.692641	
GPR180		5.6921945	
SLC25A32		5.691363	
GSTT2B		5.690803	
PIM2		5.690159	
TMEM230		5.687328	
CCT3		5.6840677	
RUNDC1		5.6837883	
SFXN4		5.6832137	
CDK7		5.682629	
SUPT4H1		5.682359	
TRAPPC12		5.681108	
R3HDM2		5.680768	
TDP2		5.67652	
RBM43		5.6748295	
ATXN3		5.674739	
BAHCC1		5.6745358	
HDC		5.67379	
FAM210B		5.6683803	
ACP7		5.668254	
ACVR1		5.6663156	
CRLS1		5.665504	
CASP3		5.66159	
P2RY2		5.6609015	
MED21		5.660816	
SLC37A3		5.659741	
CCDC14		5.6595516	
NLRP1		5.654696	
PDK4		5.652717	
PROSER2		5.6521206	
NOD1		5.6513453	
PPRC1		5.650129	
CTU2		5.6478977	
EID1		5.646049	
ZNF567		5.6456614	
GPX1		5.6451006	
KIZ		5.640204	
PLEKHN1		5.639869	
STRIP1		5.637043	
C19orf53		5.636045	
CYLD		5.6345124	
ATG101		5.633996	
HLA-F		5.633525	
FBRSL1		5.6321926	
ANKRD36B		5.63202	
EVI5L		5.630733	
RAB5B		5.6304555	
PRKCH		5.6300535	
TLCD3A		5.6292567	
U2AF2		5.628739	
DNAJC15		5.628722	
GEMIN7		5.6285324	
NXT1		5.6267657	
TM7SF2		5.6262975	
RHOBTB2		5.6226015	
ESPL1		5.620381	
SERPINA12		5.619844	
DNAH1		5.619749	
COL17A1		5.6195292	
ILVBL		5.618035	
CCAR1		5.617407	
LNPK		5.614435	
DBR1		5.6130795	
RASGRF2		5.612774	
USP10		5.60834	
TBC1D16		5.6070747	
TMEM116		5.605389	
RNF213		5.5991874	
OAF		5.5975323	
HTRA3		5.5960145	
DMAC2L		5.5955005	
CLPB		5.5835853	
CYC1		5.5828304	
ZNF711		5.5819817	
SEPTIN1		5.5814743	
LMNB2		5.5790043	
RNF216P1		5.5783167	
SRGN		5.5775366	
SCCPDH		5.57747	
PRSS8		5.575815	
N4BP2		5.5736413	
FGD2		5.5725102	
TMEM237		5.5699577	
IQANK1		5.569029	
BPIFC		5.569027	
GLRX3		5.567975	
SAP30BP		5.5675344	
FZD10		5.5674753	
DNAJC24		5.5674176	
WLS		5.5665717	
C9orf78		5.565075	
TNFRSF1B		5.560657	
AQP1		5.5590873	
CCND3		5.5589724	
SRGAP2C		5.558819	
HHAT		5.5580244	
TAF8		5.5578446	
IMPDH2		5.5559177	
POLDIP3		5.5529323	
SNTA1		5.5488553	
BNC1		5.5487504	
ZC3H8		5.5484333	
LIMS1		5.5479827	
GOLM1		5.5475626	
INPP5J		5.5469546	
MAN1A2		5.5468316	
GABRP		5.546572	
MRPS9		5.5463085	
PLEKHG3		5.545394	
TLE3		5.542023	
YWHAB		5.539815	
PPAT		5.5390434	
AXIN2		5.538792	
EXOC3L1		5.5356584	
ATP13A4		5.5354095	
SLC18B1		5.5347204	
GNA12		5.534694	
TMEM39A		5.5345683	
GIMAP7		5.5337877	
LPIN3		5.5335164	
GNS		5.531542	
SIPA1L2		5.529739	
TRMT61B		5.5294094	
FAM83G		5.5291305	
NUTF2		5.5251675	
DYNLT3		5.522908	
POGLUT3		5.5201445	
ARHGAP17		5.519729	
SP2		5.519074	
ZNF704		5.5181646	
PTGFRN		5.5161185	
VPS41		5.51551	
ARL1		5.515429	
KLF3		5.5113025	
ADO		5.5109544	
SH3KBP1		5.509642	
RIOK1		5.508414	
GEMIN6		5.50807	
CXXC1		5.508064	
SLC33A1		5.5073113	
UBXN1		5.507033	
USP49		5.5054774	
SEPTIN11		5.5031276	
CTBP2		5.501435	
PSME3		5.500154	
TRNAU1AP		5.4971266	
EIF4A1		5.494953	
RNF40		5.4930162	
NUMA1		5.492147	
MTPN		5.4919953	
EDDM13		5.490024	
DLL4		5.489189	
LRRC42		5.486893	
OGFOD1		5.4858537	
NHSL1		5.483265	
WSB1		5.4813976	
ENAH		5.4807763	
MAN2B1		5.479563	
RALGDS		5.478561	
NMU		5.47853	
DCST1		5.478312	
ENTREP1		5.476106	
SOX13		5.4758635	
MEOX2		5.473952	
TGS1		5.472454	
LINS1		5.4717565	
RNF170		5.471738	
IGSF9		5.4707227	
NUDCD2		5.4699903	
NELFCD		5.469474	
UMPS		5.469474	
DNAJC4		5.4659247	
PDZD7		5.459317	
TNFRSF10A		5.4592404	
PGAP3		5.458543	
RFLNB		5.4585304	
NUP54		5.4583263	
CYTH4		5.456352	
KLK7		5.454858	
ZNF14		5.454805	
THOC3		5.4542804	
LOC101929719		5.4526978	
TMX4		5.4501514	
PIK3C2G		5.4496655	
RABGAP1		5.448505	
NFIA		5.4484863	
DTX3		5.4479103	
CHCHD4		5.445877	
PSMB5		5.4455323	
PLEKHB2		5.4435096	
MARK1		5.4431553	
EPS8L2		5.442464	
YBX1		5.4417906	
RBM14		5.44089	
PSTPIP2		5.4390936	
PTPRS		5.4384785	
NDUFA2		5.438253	
EIF4EBP2		5.437026	
ATG2A		5.436784	
RBMS3		5.434589	
MCTS1		5.434524	
SSBP3		5.433913	
GDAP2		5.4315653	
NFATC4		5.4313154	
PKD1P5		5.430444	
ZNF750		5.4285474	
TAGLN		5.426871	
ARSG		5.4261823	
CERK		5.4246254	
CDIP1		5.4240594	
UBLCP1		5.4230466	
ZNF74		5.418979	
TRPV3		5.417544	
ESRRA		5.416973	
NHSL3		5.41624	
SLC25A51		5.414402	
SMIM5		5.4140077	
KMT5C		5.4110384	
DRAM2		5.407805	
GLCCI1		5.4065833	
ADGRG1		5.405255	
R3HDM4		5.405054	
MCTP2		5.4048204	
LINC01503		5.403672	
GPATCH8		5.4022837	
KLHL5		5.3991985	
RASSF9		5.3990927	
BTG1		5.3981266	
PHETA1		5.3978333	
SLC35C1		5.3968534	
CNOT4		5.396008	
MLX		5.3948393	
CCL2		5.3915787	
XAB2		5.3880715	
CP		5.3861127	
PROM2		5.3849707	
UQCC2		5.3839965	
AARSD1		5.3836927	
VDR		5.3825283	
SCAMP2		5.3809304	
ZMAT2		5.3790874	
MCRIP2		5.3771396	
MIB2		5.374319	
UNC119		5.3732605	
MALL		5.370641	
B4GALT1		5.3702807	
PCBD2		5.3696103	
DAPK3		5.3684835	
CRISPLD2		5.368454	
LMO1		5.3665695	
DAGLB		5.3664403	
MAPK1		5.3650317	
RFWD3		5.364795	
ALDH16A1		5.364174	
MEST		5.363565	
ZNF836		5.360287	
ST6GAL1		5.3595247	
BAIAP3		5.358412	
TAF1B		5.3580375	
TIMM8A		5.3564887	
BBS9		5.355834	
RAB5IF		5.3542676	
PHKA2		5.353437	
SLC35E2B		5.353354	
ANO6		5.3532767	
NDUFA3		5.3532395	
KRT6A		5.353146	
RABGGTB		5.35283	
RAB3GAP2		5.3527665	
NDUFC1		5.350559	
KDELR1		5.3503995	
NBDY		5.3471556	
GADD45A		5.3468986	
PHF20L1		5.3458357	
THAP3		5.3455276	
UBAP2		5.344881	
CPOX		5.343046	
ZDHHC13		5.342869	
RASIP1		5.3427467	
ACAP3		5.3424993	
POLA1		5.34139	
NECAP1		5.3408036	
SLC35C2		5.339663	
TYW3		5.3393116	
MPHOSPH8		5.339244	
PSMD6		5.339163	
SLC22A17		5.3376403	
SCML1		5.335677	
UAP1		5.3356094	
MANBAL		5.331843	
C5orf24		5.329709	
CAND1		5.3294444	
PIGL		5.3264213	
SLC16A14		5.3263817	
VPS35L		5.3209286	
KRT10-AS1		5.3204145	
ANKRD16		5.319721	
OSBP2		5.3182707	
EMC8		5.317494	
JPT1		5.316229	
TRMT12		5.3158174	
TMEM158		5.3149304	
ZFAND5		5.314293	
MAP3K14		5.312769	
LIMS2		5.312108	
MYO18A		5.3094397	
AK1		5.308421	
SUV39H2		5.306102	
SAR1B		5.3046365	
FIZ1		5.3044505	
ZNF181		5.303829	
MRPL54		5.3021836	
IL15RA		5.301793	
LPAR6		5.300455	
TNFAIP1		5.3000965	
MRPS26		5.2979326	
LMCD1		5.2954874	
PUS7		5.295138	
KBTBD7		5.294981	
POLB		5.293245	
SCPEP1		5.2891984	
ERGIC2		5.288576	
APLNR		5.2884264	
ACTR2		5.2883153	
TUBGCP2		5.2872715	
TSHZ1		5.287271	
KATNA1		5.2871304	
ISG20		5.2852793	
FAM20B		5.284511	
COX7A2L		5.281828	
DGKH		5.2810802	
PFDN5		5.279816	
C1orf52		5.279688	
PKP4		5.278773	
ZDHHC18		5.27874	
CHL1		5.2779574	
SMAD6		5.275194	
HERC3		5.2739296	
NRIP1		5.2732725	
ZNF502		5.271312	
ARG1		5.270793	
TFG		5.2703147	
CKS2		5.2688766	
TSPAN7		5.2681694	
SAE1		5.2680264	
TRIM66		5.2676005	
PIP		5.264186	
ZNF562		5.2639465	
FANCM		5.263244	
CTSS		5.261316	
RNFT1		5.256167	
FTL		5.255797	
UBE4B		5.254806	
CTNNA1		5.2540483	
ZRANB2		5.253794	
TENM1		5.253417	
CTU1		5.252778	
C15orf62		5.2511997	
FGD5-AS1		5.248568	
HUNK		5.247934	
SFXN1		5.2470436	
PXDC1		5.247029	
THOC2		5.2459164	
DDIT3		5.245223	
MIR99AHG		5.244519	
STXBP5		5.2431083	
GDI1		5.242486	
TACO1		5.2409196	
TBILA		5.2386417	
MYEF2		5.237224	
LIMD1		5.2365036	
GPM6B		5.2362947	
BRMS1		5.235392	
SPRR2G		5.233913	
ATP8A1		5.2336135	
CABLES2		5.232852	
UBQLN2		5.232719	
TNRC18		5.2307243	
CCDC88C		5.2296867	
PLPBP		5.22964	
ZC3HC1		5.2295966	
EPS8		5.2290244	
SMPD2		5.228967	
NDUFB3		5.2284627	
PARD6G-AS1		5.2279296	
FASTKD1		5.2265234	
DALRD3		5.226084	
ARID3A		5.224842	
LCE2A		5.2222877	
MB21D2		5.2217827	
PRPF3		5.2215796	
LAMP2		5.2211533	
DNAJB1		5.2205744	
ZNF436		5.218485	
SNAP23		5.215675	
VPS13B		5.215401	
PTPRC		5.2114024	
ANXA1		5.211166	
FAM43A		5.2111545	
TBC1D22A		5.210629	
SEC24A		5.210372	
SLC4A1AP		5.2102146	
FIBP		5.209082	
RBIS		5.2082257	
HSPA1B		5.2080917	
UBTD2		5.2066617	
COX7A2		5.2055707	
MGAT2		5.2044487	
CORO2B		5.20372	
MARCKSL1		5.2030563	
KIAA1191		5.202298	
C17orf107		5.2015543	
NARF		5.2000136	
CEPT1		5.1996627	
HPS1		5.196329	
SWI5		5.1956325	
SNRPA1		5.1954513	
SCAP		5.1953273	
ASAP2		5.1945977	
LXN		5.1944065	
PELP1		5.194023	
DPY19L4		5.1936455	
XPOT		5.1926837	
VAPA		5.1920676	
CCNK		5.1917233	
SHCBP1		5.1914396	
TJP2		5.191008	
SOX12		5.190386	
KCTD11		5.1896853	
TNFRSF25		5.188778	
FST		5.1869307	
G3BP2		5.1862717	
TNRC6B		5.184377	
VSNL1		5.183143	
CREBBP		5.182774	
FAM53B		5.1792336	
DIPK1C		5.1772285	
PLXNA1		5.177072	
RPP40		5.175278	
DACT1		5.1751285	
INTU		5.1738663	
ZNF525		5.1722813	
ENTPD4		5.169372	
LGALS3		5.166396	
VEZF1		5.1605644	
STK10		5.1590924	
WFS1		5.1555243	
SELENOT		5.1549115	
WNT16		5.1542006	
LYVE1		5.152591	
SLC25A33		5.151864	
KCTD2		5.149692	
TCF7		5.1495924	
ARPIN		5.1468644	
KRT8		5.146761	
ITGB5		5.14582	
SAMD4A		5.143258	
PRAG1		5.1430016	
CTSC		5.1414576	
RPGR		5.141342	
PCP4L1		5.1406927	
KLF2		5.1401443	
EIF1AX		5.139725	
RBMX		5.13889	
PAQR7		5.1387897	
KRT23		5.136287	
SEMA7A		5.135191	
SEC22A		5.1339197	
NEIL2		5.132468	
CREB3L1		5.1319084	
STK38		5.131747	
TUFT1		5.131498	
SCD5		5.1296663	
VPS9D1		5.1292014	
TM2D3		5.128524	
FARP1		5.1266413	
MRS2		5.1253433	
RARS1		5.125188	
HAUS6		5.124326	
PRRX1		5.122514	
CHST3		5.1218467	
USP2		5.1206627	
TBL1X		5.1204176	
PTPN21		5.1202207	
CCDC77		5.118395	
SCIN		5.1178303	
SLC22A23		5.116284	
FLVCR1		5.1161647	
RCOR3		5.1120763	
MLANA		5.110682	
BICD2		5.1086497	
TJP3		5.107644	
GFM1		5.106691	
COQ7		5.1026616	
CPPED1		5.102407	
ADAM10		5.1015296	
SMCHD1		5.101206	
HEATR5A		5.099909	
STX3		5.0972323	
RMND5A		5.096439	
IL18		5.0962	
ATP10B		5.096007	
EPRS1		5.0958652	
COL4A6		5.0956497	
SDHAF1		5.095283	
KCNIP3		5.0929227	
BID		5.090207	
KNOP1		5.088917	
POLR1F		5.0885344	
IQGAP3		5.086604	
BAX		5.0864563	
LGALS9		5.084948	
MARK4		5.0840487	
SECISBP2		5.082244	
ANKRD29		5.0819793	
FAM234A		5.0818563	
IDH3B		5.0793223	
KPNA1		5.0792823	
PTPRZ1		5.0763187	
NDUFAF3		5.0756025	
TPRKB		5.075049	
CDKN1A		5.0747004	
NECTIN4		5.074674	
TAF7		5.074397	
PLEKHJ1		5.072567	
SLC23A2		5.071635	
TRPV6		5.0686183	
NECTIN2		5.0685077	
RRM2		5.0682163	
PTER		5.0659895	
TXNIP		5.0659766	
UBL5		5.0647936	
ZKSCAN8		5.0645485	
AP3S1		5.064306	
HNRNPH1		5.0615673	
SRSF4		5.0606427	
ICE2		5.0591774	
LONRF2		5.0588856	
UTP15		5.0582075	
TMEM219		5.0573573	
PDZD8		5.056953	
PRSS12		5.0567546	
CIB2		5.055661	
REEP5		5.0537157	
GFOD2		5.053046	
CDC42EP4		5.0519414	
COL7A1		5.051322	
CACTIN		5.049964	
WDHD1		5.0475693	
HOXA5		5.0466104	
ATXN2L		5.0446258	
RFC2		5.0439305	
MSX1		5.043713	
GIMAP1		5.042177	
CD14		5.0417185	
CENPF		5.041457	
RECQL4		5.040563	
FECH		5.040506	
RNF185		5.03898	
NR2F6		5.038507	
EXTL3		5.038205	
SHROOM2		5.037892	
USE1		5.0353355	
RFC5		5.0349894	
SMYD5		5.034066	
PIK3R3		5.0300307	
SGPP1		5.0295005	
NUBPL		5.028553	
CDCA4		5.028256	
ZNF34		5.0274487	
PRMT3		5.025691	
HYI		5.0234537	
MCAM		5.0234184	
HLA-DRB5		5.0215445	
NDUFAF7		5.020004	
HTT		5.0195837	
APOL4		5.018598	
COIL		5.018022	
RPUSD1		5.017073	
MAN2B2		5.0146313	
PDE7A		5.014138	
SMTN		5.0140314	
